280.00000,4.7200000E-23,1.6622444E-9
280.50000,1.2300000E-21,8.8450873E-8
281.00000,5.6700000E-21,4.8923843E-7
281.50000,1.5600000E-19,1.1535818E-5
282.00000,1.1900000E-18,9.5951070E-5
282.50000,4.5300000E-18,4.1786628E-4
283.00000,1.8400000E-17,1.7277390E-3
283.50000,3.5300000E-17,4.2451413E-3
284.00000,7.2500000E-16,5.6039349E-2
284.50000,2.4800000E-15,0.23352318
285.00000,7.9900000E-15,0.80634096
285.50000,4.2500000E-14,3.8585895
286.00000,1.3600000E-13,13.642890
286.50000,8.3600000E-13,73.892710
287.00000,2.7300000E-12,270.98489
287.50000,1.0900000E-11,1059.2807
288.00000,6.2200000E-11,5565.4522
288.50000,1.7100000E-10,1.7975309E+4
289.00000,5.6100000E-10,5.8758908E+4
289.50000,2.0700000E-9,2.0950420E+5
290.00000,6.0000000E-9,6.4720173E+5
290.50000,1.3700000E-8,1.6483342E+6
291.00000,3.5000000E-8,4.2103741E+6
291.50000,1.0900000E-7,1.2203008E+7
292.00000,2.6800000E-7,3.1888328E+7
292.50000,4.2600000E-7,6.3232754E+7
293.00000,8.6200000E-7,1.2676581E+8
293.50000,2.2600000E-6,2.9362164E+8
294.00000,4.1600000E-6,6.0127773E+8
294.50000,6.5700000E-6,1.0879936E+9
295.00000,1.2300000E-5,2.0007439E+9
295.50000,2.7700000E-5,4.0597712E+9
296.00000,4.7800000E-5,7.6189061E+9
296.50000,7.1100000E-5,1.2921876E+10
297.00000,9.6500000E-5,2.0131433E+10
297.50000,1.8600000E-4,3.4050969E+10
298.00000,2.8900000E-4,5.5714985E+10
298.50000,3.5700000E-4,8.2521317E+10
299.00000,4.9100000E-4,1.1945117E+11
299.50000,8.5800000E-4,1.8409230E+11
300.00000,1.0000000E-3,2.5955739E+11
300.50000,1.2000000E-3,3.5026643E+11
301.00000,1.9000000E-3,4.9412805E+11
301.50000,2.7000000E-3,6.9890257E+11
302.00000,2.9000000E-3,9.1921033E+11
302.50000,4.3000000E-3,1.2464144E+12
303.00000,7.1000000E-3,1.7875746E+12
303.50000,9.0000000E-3,2.4746842E+12
304.00000,9.4000000E-3,3.1935144E+12
304.50000,1.1900000E-2,4.1050195E+12
305.00000,1.6400000E-2,5.3632741E+12
305.50000,1.8700000E-2,6.8003433E+12
306.00000,1.8500000E-2,8.2243695E+12
306.50000,2.1000000E-2,9.8434731E+12
307.00000,2.7800000E-2,1.1990354E+13
307.50000,3.5500000E-2,1.4736340E+13
308.00000,3.7700000E-2,1.7657242E+13
308.50000,4.1300000E-2,2.0862257E+13
309.00000,4.0400000E-2,2.4002510E+13
309.50000,4.3200000E-2,2.7365838E+13
310.00000,5.0800000E-2,3.1327253E+13
310.50000,6.5300000E-2,3.6427599E+13
311.00000,8.2700000E-2,4.2897397E+13
311.50000,8.3800000E-2,4.9463791E+13
312.00000,9.3100000E-2,5.6770623E+13
312.50000,9.8700000E-2,6.4529377E+13
313.00000,0.10700000,7.2954049E+13
313.50000,0.10700000,8.1392178E+13
314.00000,0.11900000,9.0791606E+13
314.50000,0.13000000,1.0107624E+14
315.00000,0.13600000,1.1185266E+14
315.50000,0.11800000,1.2121762E+14
316.00000,0.12300000,1.3099488E+14
316.50000,0.15000000,1.4293723E+14
317.00000,0.17100000,1.5657302E+14
317.50000,0.18200000,1.7110885E+14
318.00000,0.17500000,1.8510763E+14
318.50000,0.18500000,1.9992960E+14
319.00000,0.20400000,2.1629949E+14
319.50000,0.19500000,2.3197170E+14
320.00000,0.20500000,2.4847340E+14
320.50000,0.24500000,2.6822576E+14
321.00000,0.25000000,2.8841267E+14
321.50000,0.23800000,3.0766054E+14
322.00000,0.22100000,3.2556137E+14
322.50000,0.21700000,3.4316549E+14
323.00000,0.21200000,3.6039065E+14
323.50000,0.24800000,3.8057202E+14
324.00000,0.27500000,4.0298516E+14
324.50000,0.28200000,4.2600427E+14
325.00000,0.27800000,4.4873184E+14
325.50000,0.32300000,4.7517896E+14
326.00000,0.38000000,5.0634101E+14
326.50000,0.40600000,5.3968627E+14
327.00000,0.39700000,5.7234228E+14
327.50000,0.38400000,6.0397724E+14
328.00000,0.35000000,6.3285522E+14
328.50000,0.37100000,6.6351254E+14
329.00000,0.42100000,6.9835452E+14
329.50000,0.46700000,7.3706220E+14
330.00000,0.47000000,7.7607765E+14
330.50000,0.42700000,8.1157731E+14
331.00000,0.40200000,8.4504910E+14
331.50000,0.41700000,8.7982228E+14
332.00000,0.43500000,9.1615117E+14
332.50000,0.43800000,9.5278570E+14
333.00000,0.42800000,9.8863766E+14
333.50000,0.40600000,1.0226978E+15
334.00000,0.41400000,1.0574812E+15
334.50000,0.44400000,1.0948409E+15
335.00000,0.46300000,1.1338576E+15
335.50000,0.45200000,1.1720042E+15
336.00000,0.41400000,1.2069959E+15
336.50000,0.38100000,1.2392463E+15
337.00000,0.37300000,1.2708664E+15
337.50000,0.39900000,1.3047408E+15
338.00000,0.43300000,1.3415562E+15
338.50000,0.45400000,1.3802142E+15
339.00000,0.46200000,1.4196115E+15
339.50000,0.47300000,1.4600063E+15
340.00000,0.50000000,1.5027699E+15
340.50000,0.49900000,1.5455107E+15
341.00000,0.47000000,1.5858266E+15
341.50000,0.46800000,1.6260299E+15
342.00000,0.48800000,1.6680126E+15
342.50000,0.50600000,1.7116076E+15
343.00000,0.51300000,1.7558701E+15
343.50000,0.48500000,1.7977778E+15
344.00000,0.41700000,1.8338622E+15
344.50000,0.40200000,1.8686991E+15
345.00000,0.45800000,1.9084466E+15
345.50000,0.48800000,1.9508590E+15
346.00000,0.47600000,1.9922883E+15
346.50000,0.48500000,2.0345619E+15
347.00000,0.49300000,2.0775949E+15
347.50000,0.47500000,2.1191164E+15
348.00000,0.47400000,2.1606101E+15
348.50000,0.48200000,2.2028648E+15
349.00000,0.46400000,2.2435999E+15
349.50000,0.47700000,2.2855362E+15
350.00000,0.52600000,2.3318466E+15
350.50000,0.56600000,2.3817499E+15
351.00000,0.55000000,2.4303117E+15
351.50000,0.52900000,2.4770858E+15
352.00000,0.51600000,2.5227754E+15
352.50000,0.48800000,2.5660471E+15
353.00000,0.51900000,2.6121329E+15
353.50000,0.57100000,2.6629079E+15
354.00000,0.60300000,2.7166044E+15
354.50000,0.61000000,2.7710009E+15
355.00000,0.61000000,2.8254741E+15
355.50000,0.58900000,2.8781461E+15
356.00000,0.55200000,2.9275787E+15
356.50000,0.51800000,2.9740318E+15
357.00000,0.45500000,3.0148923E+15
357.50000,0.46100000,3.0563497E+15
358.00000,0.42900000,3.0949833E+15
358.50000,0.39800000,3.1308753E+15
359.00000,0.46800000,3.1731387E+15
359.50000,0.56400000,3.2241426E+15
360.00000,0.59600000,3.2781152E+15
360.50000,0.56400000,3.3292609E+15
361.00000,0.51900000,3.3763911E+15
361.50000,0.50800000,3.4225863E+15
362.00000,0.53300000,3.4711220E+15
362.50000,0.58300000,3.5242840E+15
363.00000,0.60000000,3.5790716E+15
363.50000,0.58400000,3.6324717E+15
364.00000,0.60500000,3.6878681E+15
364.50000,0.59900000,3.7427905E+15
365.00000,0.62200000,3.7999000E+15
365.50000,0.68400000,3.8627880E+15
366.00000,0.73300000,3.9302735E+15
366.50000,0.73400000,3.9979433E+15
367.00000,0.72100000,4.0645052E+15
367.50000,0.70700000,4.1298637E+15
368.00000,0.66600000,4.1915156E+15
368.50000,0.66100000,4.2527879E+15
369.00000,0.69100000,4.3169279E+15
369.50000,0.74300000,4.3859882E+15
370.00000,0.75300000,4.4560726E+15
370.50000,0.68100000,4.5195414E+15
371.00000,0.69100000,4.5840291E+15
371.50000,0.71800000,4.6511268E+15
372.00000,0.67300000,4.7141040E+15
372.50000,0.64100000,4.7741673E+15
373.00000,0.61700000,4.8320593E+15
373.50000,0.55600000,4.8842977E+15
374.00000,0.55500000,4.9365120E+15
374.50000,0.55100000,4.9884193E+15
375.00000,0.58800000,5.0438862E+15
375.50000,0.65000000,5.1052833E+15
376.00000,0.67300000,5.1689376E+15
376.50000,0.66200000,5.2316347E+15
377.00000,0.71000000,5.2989672E+15
377.50000,0.79200000,5.3741757E+15
378.00000,0.85400000,5.4553792E+15
378.50000,0.83200000,5.5345954E+15
379.00000,0.74200000,5.6053359E+15
379.50000,0.66500000,5.6688190E+15
